0,0
1,26.349779215097016
2,17.40394055779096
4,33.20756653609473
5,21.093315461841073
6,25.487404529209954
7,25.482454027510954
8,15.269668624010864
10,20.66542963410039
12,23.077414375220563
14,22.435407048053573
15,13.425947191163472
17,28.316792416088404
20,13.476911654486504
21,34.58250082258475
22,31.72712255349662
26,14.568090101767583
27,24.782155565879986
29,24.967822433063656
30,11.979807488380766
33,30.73162532113403
34,24.15140769372996
37,38.38387279942168
45,15.68829286052629
46,13.02139910447996
49,16.510787865421015
51,13.643463686099876
52,12.341454846200246
54,20.137702152379667
55,30.30402897184046
56,29.307865485105037
59,33.78224968743831
60,19.025640848584413
61,37.42534449020451
63,13.425947191163472
64,19.043682218971774
65,30.3139209529648
66,34.18417668970558
68,19.598591911739856
73,28.26951891050078
74,36.41829616658656
76,13.974435351435098
78,28.693226775096026
81,22.31775571715538
85,29.645085599479508
89,22.20118857064091
90,38.78623872457392
92,36.194146537228775
96,20.50137411076975
97,22.760968157627126
100,25.49351517240773
101,25.16363960431398
102,25.702886758879433
103,33.64253097596027
106,17.58632983155318
107,27.573066456424826
108,14.382393083857192
112,13.301754090198573
113,31.468187354056948
114,13.301754090198573
116,16.765852278909996
120,13.301754090198573
122,25.405335520443455
124,29.312158670357793
126,14.78986153844812
132,25.766904773711207
133,12.188803493842173
134,37.648880408911424
135,27.515593745100883
136,18.69661854960465
137,13.659255772289573
138,18.087248549215488
140,32.92477063178502
141,36.50852465051406
142,12.319820582236678
144,35.78231869500697
145,27.237786382607315
146,19.580294618611344
150,13.4927037406762
153,13.476911654486504
154,18.00773362519073
155,30.6735424417592
156,34.961557939715306
158,23.668678439950476
159,24.251047555290107
162,23.143263598251533
164,38.45625396886063
167,18.555181976866713
168,18.545359232592133
170,13.592499222776844
171,14.174564375412283
173,23.073019696936896
175,30.3139209529648
176,13.48485991963797
179,23.467460954988933
181,17.98314203895799
186,14.7729680802823
190,34.9072388636983
191,25.387354562239395
194,12.650544813917804
196,25.013695369548984
198,29.051870234805104
199,24.55166247106835
200,17.367157254779013
206,17.21911605776963
210,25.22174843990345
212,29.44494788523687
214,23.157870017647863
215,16.216972434974384
216,17.461000435894917
218,17.290312215828735
219,12.854847072866587
220,21.952218045325587
221,26.77288130530949
223,26.80325828392754
224,12.650544813917804
225,28.4050541911375
229,12.71304986941004
230,14.087181644228716
231,19.11928340464285
232,19.915187866068496
233,38.41346035034451
235,15.610282251240484
236,17.95287002401891
238,21.85540621175819
241,18.294330795949897
245,19.13835811250434
246,20.9511882796517
250,21.741626829660397
253,14.953493202154077
254,38.25453189316447
259,32.424733813700946
260,35.96460916291062
261,24.732433659068878
263,18.70971101392307
269,13.592499222776844
271,22.73256098841343
274,21.78319263449159
280,26.195457455433857
281,35.03869099673397
282,28.373949939090547
284,26.008261655460704
286,13.425947191163472
287,31.26122037885938
289,13.592499222776844
293,13.48485991963797
294,27.091933512198054
295,21.58785419003656
296,28.096706765884715
298,27.14944084564034
299,18.97844231607007
302,20.342083172457382
303,17.117780679548876
304,25.266619581328033
308,23.68306389726773
309,27.1742231624842
310,27.436092806216628
312,14.953493202154077
317,30.29703013541421
319,16.071517506952034
320,12.854847072866587
322,36.96333445967541
324,19.452357872588138
326,30.89995627043146
327,27.2399454977074
328,13.425947191163472
330,16.82892798457204
331,18.826767828284655
332,23.548909792088228
334,19.728313226631503
341,13.643463686099876
342,13.908674644633631
346,38.065943632489606
347,22.16393921729845
348,15.538669470282876
350,22.947087709510114
352,27.2399454977074
356,16.12283636884231
357,25.591911543233397
358,31.79515217262541
361,13.425947191163472
362,17.58780092841869
363,19.18858054723626
365,30.53730333126566
369,12.854847072866587
371,24.03729721362263
372,15.038179038816056
374,32.98037953004303
376,20.70481303782768
378,26.170371122949728
379,18.487845060385524
386,38.81304132353131
388,27.181903722766684
389,17.351164888244426
390,25.984361691150802
391,25.83899316325454
392,28.641448009406403
393,28.223061128448155
394,15.661246714563516
397,30.868308749124687
